#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-04-10T06:16:08 [V7.4.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-04-10T06:16:08	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.all=2&-out.add=_Glon,_Glat&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=VIII/65/nvss&-order=I&-out=Field&-out=Xpos&-out=Ypos&-out=NVSS&-out=RAJ2000&-out=DEJ2000&DEJ2000=&gt;-30 & &lt;0&-out=e_RAJ2000&-out=e_DEJ2000&-out=S1.4&S1.4=&gt;100&-out=e_S1.4&-out.all=2&-out=l_MajAxis&-out=MajAxis&-out=l_MinAxis&-out=MinAxis&-out=PA&-out=e_MajAxis&-out=e_MinAxis&-out=e_PA&-out=f_resFlux&-out=resFlux&-out=polFlux&-out=polPA&-out=e_polFlux&-out=e_polPA&-out=Image&Image=Image&-out.all=2&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_8065
#Name: VIII/65
#Title: 1.4GHz NRAO VLA Sky Survey (NVSS) (Condon+ 1998)
#INFO	ivoid=ivo://cds.vizier/viii/65	    IVOID of underlying data collection
#INFO	creator=Condon J.J.	    First author or institution
#INFO	cites=bibcode:1998AJ....115.1693C	    Article or Data origin sources
#INFO	editor=Astronomical Journal (AAS)	    Editor name (article)
#INFO	original_date=1998	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VIII/65	    Dataset landing page
#INFO	publication_date=2007-12-13	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	G:	galactic
#Table	VIII_65_nvss:
#Name: VIII/65/nvss
#Title: The NVSS Catalog
#Column	_Glon	(F11.7)	Galactic longitude (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.galactic.lon]
#Column	_Glat	(F11.7)	Galactic latitude (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.galactic.lat]
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	Field	(a8)	Name of the original survey image field from which the component was derived.	[ucd=obs.field]
#Column	Xpos	(F7.2)	X position (RA direction) of the radio source	[ucd=pos.cartesian.x;instr.det]
#Column	Ypos	(F7.2)	Y position (Dec direction) of the radio source	[ucd=pos.cartesian.y;instr.det]
#Column	NVSS	(a14)	Source name (1)	[ucd=meta.id;meta.main]
#Column	RAJ2000	(A11)	Right Ascension J2000 (2)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A11)	Declination J2000 (2)	[ucd=pos.eq.dec;meta.main]
#Column	e_RAJ2000	(F5.2)	Mean error on RA	[ucd=stat.error;pos.eq.ra]
#Column	e_DEJ2000	(F4.1)	Mean error on Dec	[ucd=stat.error;pos.eq.dec]
#Column	S1.4	(F8.1)	Integrated 1.4GHz flux density of radio source	[ucd=phot.flux.density;em.radio.750-1500MHz]
#Column	e_S1.4	(F7.1)	Mean error on S1.4	[ucd=stat.error]
#Column	l_MajAxis	(A1)	Limit flag on MajAxis	[ucd=meta.code.error;phys.angSize]
#Column	MajAxis	(F5.1)	Fitted (deconvolved) major axis of radio source	[ucd=phys.angSize;em.radio;meta.modelled]
#Column	l_MinAxis	(A1)	Limit flag on MinAxis	[ucd=meta.code.error;phys.angSize]
#Column	MinAxis	(F5.1)	Fitted (deconvolved) minor axis of radio source	[ucd=phys.angSize;em.radio;meta.modelled]
#Column	PA	(F5.1)	[-90, 90]? Position angle of fitted major axis	[ucd=pos.posAng;meta.modelled]
#Column	e_MajAxis	(F4.1)	? Mean error on MajAxis	[ucd=stat.error;phys.angSize]
#Column	e_MinAxis	(F4.1)	? Mean error on MinAxis	[ucd=stat.error;phys.angSize]
#Column	e_PA	(F4.1)	? Mean error on PA	[ucd=stat.error]
#Column	f_resFlux	(A2)	[PS* ] Residual Code (3)	[ucd=meta.code]
#Column	resFlux	(I4)	? Peak residual flux, in mJy/beam (3)	[ucd=phot.flux.density;em.radio]
#Column	polFlux	(F6.2)	? Integrated linearly polarized flux density	[ucd=phot.flux.density]
#Column	polPA	(F5.1)	[-90,90]? The position angle of polFlux (4)	[ucd=pos.posAng;phys.polarization]
#Column	e_polFlux	(F5.2)	? Mean error on polFlux	[ucd=stat.error]
#Column	e_polPA	(F4.1)	? Mean error on polPA	[ucd=stat.error]
#Column	Image	(a5)	FITS Image of the target, about 200x200 pixels of 5x5arcsec (or consult http://www.cv.nrao.edu/nvss/postage.shtml)	[ucd=meta.ref.url]
_Glon	_Glat	_RAJ2000	_DEJ2000	Field	Xpos	Ypos	NVSS	RAJ2000	DEJ2000	e_RAJ2000	e_DEJ2000	S1.4	e_S1.4	l_MajAxis	MajAxis	l_MinAxis	MinAxis	PA	e_MajAxis	e_MinAxis	e_PA	f_resFlux	resFlux	polFlux	polPA	e_polFlux	e_polPA	Image
183.1033237	-86.5011421	016.2180000	-25.3481389	C0104M24	 464.72	 189.43	010452-252053 	01 04 52.32	-25 20 53.3	 0.03	 0.6	   601.6	   18.1	<	 16.8	<	 15.7	     	    	    	    	  	    	  4.24	 58.8	 0.43	 2.0	Image
130.9163943	-64.8888486	016.2414583	 -2.2270278	C0104M04	 454.09	 938.43	010457-021337 	01 04 57.95	-02 13 37.3	 0.03	 0.6	   102.7	    3.7	 	 16.3	<	 17.1	-26.0	 2.8	    	 4.9	P*	  32	 -0.03	     	 0.49	    	Image
170.5636943	-85.8246696	016.2425000	-24.2743333	C0104M24	 458.94	 447.11	010458-241627 	01 04 58.20	-24 16 27.6	 0.03	 0.6	   233.9	    8.3	 	 14.5	<	 16.7	 24.8	 3.0	    	 2.8	P*	  64	  3.47	-81.8	 0.47	 2.5	Image
235.2103427	-86.7706309	016.2540000	-28.3116111	C0104M28	 458.33	 438.15	010500-281841 	01 05 00.96	-28 18 41.8	 0.04	 0.6	   107.1	    3.2	<	 17.2	<	 16.1	     	    	    	    	  	    	 -0.18	     	 0.44	    	Image
132.6978256	-69.4915878	016.2911250	 -6.8805278	C0104M08	 442.63	 781.62	010509-065249 	01 05 09.87	-06 52 49.9	 0.03	 0.6	   683.2	   21.2	 	 73.5	<	 15.1	 34.8	 1.1	    	 0.1	P*	 709	 44.54	-87.2	 1.54	 0.4	Image
149.4852160	-82.6702784	016.3509167	-20.5295556	C0104M20	 433.13	 385.82	010524-203146 	01 05 24.22	-20 31 46.4	 0.03	 0.6	   115.4	    3.5	<	 17.0	<	 15.1	     	    	    	    	  	    	  0.66	 -9.7	 0.42	12.6	Image
134.3634348	-72.3736429	016.3513333	 -9.8126111	C0104M08	 428.91	  78.00	010524-094845 	01 05 24.32	-09 48 45.4	 0.03	 0.6	   151.0	    5.4	 	 16.9	<	 18.6	 89.0	 2.7	    	 5.0	  	    	  0.13	 50.9	 0.51	72.6	Image
144.1114926	-80.7695453	016.3626667	-18.4793611	C0104M20	 429.45	 877.81	010527-182845 	01 05 27.04	-18 28 45.7	 0.03	 0.6	   288.7	    8.7	<	 16.5	<	 14.6	     	    	    	    	  	    	  0.25	-52.6	 0.42	33.3	Image
144.6134355	-80.9031200	016.3935417	-18.6322500	C0104M20	 422.50	 841.12	010534-183756 	01 05 34.45	-18 37 56.1	 0.03	 0.6	   139.6	    4.2	<	 16.0	<	 15.6	     	    	    	    	  	    	 -0.10	     	 0.42	    	Image
131.8675057	-66.1989039	016.4603333	 -3.5773611	C0104M04	 401.73	 614.40	010550-033438 	01 05 50.48	-03 34 38.5	 0.03	 0.6	   221.2	    6.6	<	 19.0	<	 16.3	     	    	    	    	P*	  40	  4.80	 52.8	 0.46	 1.9	Image
136.2569879	-74.2032915	016.5332500	-11.7129444	C0104M12	 386.68	 581.76	010607-114246 	01 06 07.98	-11 42 46.6	 0.03	 0.6	   483.4	   14.5	<	 18.8	<	 16.7	     	    	    	    	  	    	  0.60	-73.5	 0.43	13.7	Image
171.5610030	-85.5053840	016.5535833	-24.1097222	C0104M24	 390.73	 486.42	010612-240635 	01 06 12.86	-24 06 35.0	 0.03	 0.6	   396.1	   13.9	 	 18.2	<	 16.0	-85.1	 2.4	    	 0.9	  	    	  6.07	 52.8	 0.49	 1.5	Image
137.0405641	-74.9808395	016.5695000	-12.5170833	C0104M12	 378.56	 388.76	010616-123101 	01 06 16.68	-12 31 01.5	 0.03	 0.6	   502.8	   17.4	 	 21.2	<	 16.6	-29.5	 2.1	    	 0.5	  	    	 11.46	 16.0	 0.49	 0.8	Image
167.3375884	-85.1350930	016.5725833	-23.6044444	C0104M24	 386.08	 607.67	010617-233616 	01 06 17.42	-23 36 16.0	 0.03	 0.6	   188.5	    5.7	<	 17.0	<	 15.4	     	    	    	    	  	    	 -0.17	     	 0.43	    	Image
136.2160772	-73.9050795	016.5856667	-11.4189722	C0104M12	 374.22	 652.29	010620-112508 	01 06 20.56	-11 25 08.3	 0.03	 0.6	   353.0	   10.6	<	 19.2	<	 17.0	     	    	    	    	  	    	  4.06	-54.4	 0.43	 2.0	Image
131.6476883	-64.5458475	016.5957500	 -1.9273056	C0104P00	 369.10	  50.53	010622-015538 	01 06 22.98	-01 55 38.3	 0.03	 0.6	   602.6	   18.1	<	 16.5	<	 16.1	     	    	    	    	P*	  66	 44.78	-21.3	 0.45	 0.2	Image
216.7939414	-86.6614562	016.6086250	-27.3033056	C0104M28	 382.21	 679.87	010626-271811 	01 06 26.07	-27 18 11.9	 0.03	 0.6	   455.1	   13.7	<	 17.1	<	 16.4	     	    	    	    	  	    	  4.84	-67.8	 0.45	 1.8	Image
138.0581428	-75.8776245	016.6130000	-13.4486944	C0104M12	 368.92	 165.18	010627-132655 	01 06 27.12	-13 26 55.3	 0.03	 0.6	   150.7	    5.4	 	 44.0	 	 30.4	 74.0	 1.4	 1.7	 1.6	P*	  33	  2.15	-25.1	 1.08	 6.1	Image
201.3278980	-86.5421665	016.6408750	-26.3821667	C0104M28	 374.21	 900.86	010633-262255 	01 06 33.81	-26 22 55.8	 0.03	 0.6	   112.9	    3.4	<	 17.0	<	 15.9	     	    	    	    	  	    	  3.67	 37.1	 0.44	 2.3	Image
132.2909080	-65.8536439	016.6799583	 -3.2599722	C0104M04	 349.08	 690.53	010643-031535 	01 06 43.19	-03 15 35.9	 0.03	 0.6	   125.1	    3.8	<	 18.2	<	 14.1	     	    	    	    	  	    	  1.04	 67.3	 0.44	 8.3	Image
135.9313733	-73.0539013	016.6837083	-10.5693889	C0104M12	 350.70	 856.10	010644-103409 	01 06 44.09	-10 34 09.8	 0.03	 0.6	   276.0	    9.7	 	 15.8	<	 16.5	 18.2	 2.8	    	 1.8	P*	  49	 12.34	 60.0	 0.45	 0.7	Image
171.3327692	-85.3176348	016.6900000	-23.9680833	C0104M24	 360.68	 520.28	010645-235805 	01 06 45.60	-23 58 05.1	 0.03	 0.6	   234.9	    7.1	<	 16.9	<	 15.4	     	    	    	    	  	    	  4.34	 -5.4	 0.43	 2.0	Image
250.6264370	-85.7427979	016.7361250	-29.6778333	C0104M28	 358.51	 109.90	010656-294040 	01 06 56.67	-29 40 40.2	 0.04	 0.6	   274.0	    8.7	 	 58.0	<	 18.6	 11.4	 1.2	    	 0.2	P*	 166	  2.84	-28.2	 1.17	 4.9	Image
145.2004847	-80.1785888	016.7564167	-17.9876111	C0104M16	 339.33	  35.75	010701-175915 	01 07 01.54	-17 59 15.4	 0.03	 0.6	   102.8	    3.1	<	 17.5	<	 16.3	     	    	    	    	  	    	  1.90	 81.7	 0.42	 4.2	Image
160.5527642	-84.0766855	016.7659583	-22.3833889	C0104M24	 342.02	 900.46	010703-222300 	01 07 03.83	-22 23 00.2	 0.03	 0.6	   219.3	    6.6	<	 18.0	<	 16.5	     	    	    	    	  	    	 -0.07	     	 0.45	    	Image
131.5215555	-62.8225332	016.7711667	 -0.2120278	C0104P00	 326.93	 462.11	010705-001243 	01 07 05.08	-00 12 43.3	 0.03	 0.6	   123.7	    3.7	<	 17.7	<	 15.5	     	    	    	    	  	    	  5.53	 55.9	 0.45	 1.6	Image
148.0068863	-81.1133811	016.8305000	-19.0251111	C0104M20	 323.57	 746.49	010719-190130 	01 07 19.32	-19 01 30.4	 0.03	 0.6	   122.2	    4.1	 	 37.1	<	 19.2	-36.2	 1.5	    	 0.9	  	    	  1.34	 31.7	 0.72	 8.1	Image
135.7002635	-71.9873374	016.8329583	 -9.5107222	C0104M08	 314.84	 150.26	010719-093038 	01 07 19.91	-09 30 38.6	 0.03	 0.6	   110.4	    4.0	 	 16.4	<	 15.6	-69.8	 2.8	    	 4.0	  	    	  0.64	-20.8	 0.48	14.0	Image
138.6904463	-75.6177732	016.8332083	-13.2345833	C0104M12	 317.34	 216.42	010719-131404 	01 07 19.97	-13 14 04.5	 0.03	 0.6	   260.3	    7.8	<	 16.3	<	 15.2	     	    	    	    	  	    	 -0.09	     	 0.40	    	Image
144.9102265	-79.7773844	016.8550833	-17.5943056	C0104M16	 316.38	 130.01	010725-173539 	01 07 25.22	-17 35 39.5	 0.03	 0.6	   144.3	    5.1	 	 20.5	<	 17.0	-55.6	 2.2	    	 2.1	  	    	  2.79	 53.0	 0.48	 3.1	Image
134.2455565	-69.3313087	016.8583333	 -6.8116667	C0104M08	 307.46	 797.96	010726-064842 	01 07 26.00	-06 48 42.0	 0.03	 0.6	   169.0	    5.1	<	 18.2	<	 15.1	     	    	    	    	  	    	 10.78	 42.5	 0.45	 0.8	Image
181.6254027	-85.6604323	016.9439167	-24.8146389	C0104M24	 306.39	 316.80	010746-244852 	01 07 46.54	-24 48 52.7	 0.03	 0.6	   282.2	    8.5	<	 18.0	<	 15.4	     	    	    	    	P*	  45	 -0.03	     	 0.44	    	Image
145.1960140	-79.6650104	016.9465833	-17.5070278	C0104M16	 295.35	 150.86	010747-173025 	01 07 47.18	-17 30 25.3	 0.03	 0.6	   248.5	    9.8	 	 15.8	 	 14.9	 73.0	 2.8	 2.9	17.5	  	    	  0.18	-11.2	 0.48	48.1	Image
133.7521930	-67.7685842	016.9495833	 -5.2411944	C0104M04	 285.06	 215.00	010747-051428 	01 07 47.90	-05 14 28.3	 0.03	 0.6	   100.8	    3.1	<	 18.7	<	 14.7	     	    	    	    	  	    	 -0.08	     	 0.45	    	Image
138.3454182	-74.3813389	017.0550000	-12.0139722	C0104M12	 264.36	 509.16	010813-120050 	01 08 13.20	-12 00 50.3	 0.03	 0.6	   810.4	   24.3	<	 17.5	<	 16.1	     	    	    	    	  	    	  0.95	 10.6	 0.42	 8.5	Image
143.2547512	-78.2750101	017.0716250	-16.0734444	C0104M16	 264.88	 494.73	010817-160424 	01 08 17.19	-16 04 24.4	 0.03	 0.6	  4201.3	  130.5	 	 69.1	<	 18.8	-74.3	 1.1	    	 0.0	P*	3095	 19.05	 21.5	 1.39	 0.8	Image
152.6963681	-82.0054354	017.0765000	-20.1270556	C0104M20	 269.43	 481.72	010818-200737 	01 08 18.36	-20 07 37.4	 0.03	 0.6	   122.3	    4.4	 	 17.0	<	 18.9	 22.5	 2.7	    	 5.1	  	    	  2.23	 55.0	 0.49	 4.0	Image
139.0928099	-75.0562550	017.0790833	-12.7166389	C0104M12	 259.39	 340.51	010818-124259 	01 08 18.98	-12 42 59.9	 0.03	 0.6	   211.9	    7.5	 	 17.5	<	 16.5	 12.1	 2.5	    	 1.9	  	    	  7.55	-72.6	 0.46	 1.1	Image
160.4589162	-83.5621245	017.0827500	-21.9605278	C0104M20	 271.01	  41.78	010819-215737 	01 08 19.86	-21 57 37.9	 0.03	 0.6	   142.1	    4.3	<	 18.2	<	 17.5	     	    	    	    	  	    	  0.61	  6.7	 0.44	14.0	Image
132.4334351	-63.3808133	017.1015417	 -0.8225278	C0104P00	 247.68	 315.59	010824-004921 	01 08 24.37	-00 49 21.1	 0.03	 0.6	   123.1	    4.3	 	 21.1	<	 17.5	 40.8	 2.2	    	 2.6	  	    	 12.92	 64.2	 0.53	 0.7	Image
138.0249369	-73.8127276	017.1067917	-11.4408611	C0104M12	 251.66	 646.66	010825-112627 	01 08 25.63	-11 26 27.1	 0.03	 0.6	   379.4	   11.4	<	 17.7	<	 16.8	     	    	    	    	  	    	  1.03	 73.0	 0.42	 7.9	Image
132.3907875	-63.1823692	017.1116667	 -0.6234167	C0104P00	 245.23	 363.38	010826-003724 	01 08 26.80	-00 37 24.3	 0.03	 0.6	   932.2	   28.0	<	 18.4	<	 16.1	     	    	    	    	  	    	 65.03	-45.2	 0.46	 0.1	Image
141.2323083	-76.7408213	017.1250833	-14.4791667	C0104M16	 250.57	 877.24	010830-142845 	01 08 30.02	-14 28 45.0	 0.03	 0.6	   157.1	    4.7	<	 19.3	<	 17.1	     	    	    	    	  	    	  2.27	 50.6	 0.43	 3.6	Image
137.4394574	-72.9573716	017.1427083	-10.5700000	C0104M12	 242.42	 855.60	010834-103412 	01 08 34.25	-10 34 12.0	 0.03	 0.6	   310.2	   10.9	 	 17.1	<	 16.9	 34.3	 2.6	    	 1.5	  	    	  9.38	 55.9	 0.46	 0.9	Image
137.4395346	-72.9413946	017.1464167	-10.5544444	C0104M12	 241.53	 859.32	010835-103316 	01 08 35.14	-10 33 16.0	 0.03	 0.6	   250.8	    8.8	 	 16.0	<	 17.0	 23.8	 2.7	    	 2.2	  	    	 10.19	 43.4	 0.45	 0.8	Image
145.1369999	-79.0928456	017.1471667	-16.9677778	C0104M16	 248.68	 280.01	010835-165804 	01 08 35.32	-16 58 04.0	 0.04	 0.6	   101.5	    3.4	 	 63.3	<	 17.0	-66.1	 1.5	    	 0.5	P*	  55	  3.46	-17.4	 1.18	 3.9	Image
234.6160803	-85.9388498	017.1566250	-28.5631944	C0104M28	 268.21	 376.67	010837-283347 	01 08 37.59	-28 33 47.5	 0.04	 0.6	   110.4	    4.1	 	 43.8	 	 16.3	-80.6	 1.5	 2.8	 0.9	P*	  27	  0.26	 39.6	 0.90	47.5	Image
238.4270483	-85.8295041	017.1578333	-28.8576944	C0104M28	 268.65	 306.00	010837-285127 	01 08 37.88	-28 51 27.7	 0.03	 0.6	  1301.8	   39.1	<	 18.4	<	 16.8	     	    	    	    	  	    	  1.51	 67.5	 0.46	 5.8	Image
144.3721136	-78.5178201	017.2090000	-16.3768611	C0104M16	 233.64	 421.74	010850-162236 	01 08 50.16	-16 22 36.7	 0.03	 0.6	   134.9	    4.1	<	 19.6	<	 17.0	     	    	    	    	  	    	  0.50	 73.2	 0.44	16.5	Image
132.5235834	-62.9026184	017.2124167	 -0.3555833	C0104P00	 221.04	 427.65	010850-002120 	01 08 50.98	-00 21 20.1	 0.03	 0.6	   136.1	    4.1	<	 18.8	<	 16.1	     	    	    	    	  	    	  3.05	  9.2	 0.46	 2.9	Image
138.7080011	-74.0277008	017.2411250	-11.6951944	C0104M12	 220.33	 585.49	010857-114142 	01 08 57.87	-11 41 42.7	 0.03	 0.6	   154.0	    5.7	 	 40.5	 	 19.3	-80.7	 1.4	 2.4	 0.9	P*	  35	  4.14	 17.7	 0.82	 2.7	Image
144.5802565	-78.5181121	017.2495000	-16.3912500	C0104M16	 224.33	 418.23	010859-162328 	01 08 59.88	-16 23 28.5	 0.03	 0.6	   106.7	    3.2	<	 20.3	<	 18.1	     	    	    	    	  	    	  1.58	 78.0	 0.45	 5.3	Image
168.7637026	-84.3513149	017.2624583	-23.1246389	C0104M24	 233.38	 721.82	010902-230728 	01 09 02.99	-23 07 28.7	 0.03	 0.6	   420.5	   12.6	<	 18.1	<	 16.2	     	    	    	    	  	    	 16.80	-88.9	 0.45	 0.5	Image
245.1717676	-85.3769861	017.3529167	-29.5226111	C0104M28	 229.48	 146.04	010924-293121 	01 09 24.70	-29 31 21.4	 0.04	 0.6	   103.2	    3.7	 	 15.1	<	 18.2	 85.3	 3.0	    	10.7	  	    	  6.24	-82.3	 0.48	 1.4	Image
133.0501242	-63.3926671	017.3728333	 -0.8761389	C0104P00	 182.59	 302.72	010929-005234 	01 09 29.48	-00 52 34.1	 0.03	 0.6	   267.4	    8.0	<	 18.8	<	 17.5	     	    	    	    	  	    	  0.36	  9.4	 0.47	25.1	Image
136.9469928	-71.2628540	017.3755417	 -8.8843056	C0104M08	 185.86	 300.22	010930-085303 	01 09 30.13	-08 53 03.5	 0.03	 0.6	   313.9	   11.1	 	 14.3	<	 16.1	-17.6	 3.1	    	 1.9	  	    	  4.47	 85.2	 0.47	 2.0	Image
142.6952237	-76.8775394	017.4117917	-14.7096944	C0104M16	 184.31	 821.53	010938-144234 	01 09 38.83	-14 42 34.9	 0.03	 0.6	   423.7	   12.7	<	 17.3	<	 16.7	     	    	    	    	  	    	  1.48	 22.9	 0.42	 5.5	Image
143.1891089	-77.0192037	017.4751250	-14.8792778	C0104M16	 169.88	 780.73	010954-145245 	01 09 54.03	-14 52 45.4	 0.03	 0.6	   155.6	    4.7	<	 19.4	<	 17.7	     	    	    	    	S*	  44	  0.79	 17.8	 0.44	10.5	Image
140.1490359	-74.4751028	017.5092083	-12.2284167	C0104M12	 158.04	 457.20	011002-121342 	01 10 02.21	-12 13 42.3	 0.03	 0.6	   207.9	    6.3	<	 17.5	<	 15.5	     	    	    	    	  	    	  2.00	 49.8	 0.41	 4.0	Image
143.5098247	-77.0729539	017.5277083	-14.9532778	C0104M16	 157.81	 762.89	011006-145711 	01 10 06.65	-14 57 11.8	 0.03	 0.6	   159.3	    5.4	 	 30.2	<	 19.7	-65.3	 1.7	    	 1.0	P*	  69	  3.79	 27.1	 0.61	 2.6	Image
134.0069537	-64.7990239	017.5550000	 -2.3319167	C0104M04	 139.15	 912.92	011013-021954 	01 10 13.20	-02 19 54.9	 0.03	 0.6	   195.9	    6.9	 	 18.0	<	 15.3	-17.9	 2.5	    	 1.6	  	    	  4.09	 77.3	 0.49	 2.2	Image
179.5313555	-84.8633173	017.5607917	-24.2229444	C0104M24	 170.43	 457.59	011014-241322 	01 10 14.59	-24 13 22.6	 0.04	 0.6	   138.8	    5.1	 	 41.7	 	 19.6	-78.8	 1.4	 2.4	 0.9	S*	  32	 14.40	 47.8	 0.90	 0.9	Image
213.8311162	-85.8117977	017.5653750	-27.1155278	C0104M28	 177.64	 723.11	011015-270655 	01 10 15.69	-27 06 55.9	 0.03	 0.6	   224.8	    7.7	 	 25.5	<	 15.8	-53.0	 1.9	    	 0.8	P*	  29	 15.48	 55.9	 0.56	 0.6	Image
179.6688238	-84.8510957	017.5795417	-24.2259167	C0104M24	 166.34	 456.83	011019-241333 	01 10 19.09	-24 13 33.3	 0.04	 0.6	   111.9	    4.3	 	 32.3	 	 19.2	-45.1	 1.7	 2.4	 1.8	P*	  25	  6.08	 24.9	 0.73	 1.8	Image
135.0226099	-66.6816860	017.6286667	 -4.2588056	C0104M04	 122.25	 450.49	011030-041531 	01 10 30.88	-04 15 31.7	 0.03	 0.6	   162.9	    4.9	<	 16.6	<	 15.0	     	    	    	    	P*	  26	  1.42	-52.2	 0.44	 6.1	Image
133.6687616	-63.4815112	017.6315833	 -1.0083889	C0104P00	 120.53	 270.99	011031-010030 	01 10 31.58	-01 00 30.2	 0.03	 0.6	   166.3	    5.0	<	 18.2	<	 14.8	     	    	    	    	P*	  26	  0.94	 36.4	 0.45	 9.3	Image
182.6636468	-84.9608440	017.6420000	-24.5078611	C0104M24	 153.47	 389.02	011034-243028 	01 10 34.08	-24 30 28.3	 0.03	 0.6	   179.1	    6.0	 	 33.4	<	 18.1	 -8.7	 1.6	    	 0.7	P*	  28	  4.13	  2.2	 0.67	 2.6	Image
138.1346785	-71.7178132	017.6426667	 -9.4130556	C0104M08	 123.12	 173.12	011034-092447 	01 10 34.24	-09 24 47.0	 0.03	 0.6	   127.7	    4.5	 	 17.0	<	 14.2	 36.9	 2.7	    	 2.4	  	    	  2.65	 35.3	 0.47	 3.4	Image
147.1482826	-78.7696933	017.6463750	-16.8086944	C0104M16	 133.80	 317.41	011035-164831 	01 10 35.13	-16 48 31.3	 0.03	 0.6	   105.6	    3.7	 	 29.4	<	 16.5	 54.5	 1.8	    	 1.3	P*	  31	  2.93	-18.1	 0.57	 3.2	Image
137.1299001	-70.0301689	017.7083750	 -7.6948889	C0104M08	 105.74	 585.37	011050-074141 	01 10 50.01	-07 41 41.6	 0.03	 0.6	   846.3	   25.4	<	 15.2	<	 14.4	     	    	    	    	  	    	  0.90	 64.3	 0.42	 9.5	Image
160.8316998	-82.6146458	017.7184583	-21.2186944	C0104M20	 127.59	 218.55	011052-211307 	01 10 52.43	-21 13 07.3	 0.03	 0.6	   112.8	    4.0	 	 21.8	<	 15.7	 81.0	 2.2	    	 2.0	  	    	  1.09	-34.3	 0.50	 8.3	Image
143.5883796	-76.4484238	017.7544167	-14.3682500	C0104M16	 104.18	 902.84	011101-142205 	01 11 01.06	-14 22 05.7	 0.04	 0.6	   123.5	    4.1	 	 53.5	<	 15.8	-46.6	 1.4	    	 0.5	S*	  43	  1.39	-85.1	 0.94	 8.7	Image
143.6779982	-76.4530207	017.7733750	-14.3794167	C0104M16	  99.79	 900.12	011105-142245 	01 11 05.61	-14 22 45.9	 0.03	 0.6	   193.3	    6.2	 	 62.8	<	 14.0	-40.0	 1.2	    	 0.3	P*	  70	  0.66	-71.5	 1.12	20.1	Image
143.1721365	-76.0538044	017.7882917	-13.9627500	C0104M12	  95.56	  40.68	011109-135745 	01 11 09.19	-13 57 45.9	 0.03	 0.6	  1306.6	   44.5	 	 57.8	 	 22.5	 80.3	 1.1	 2.0	 0.1	P*	 479	 14.85	-60.0	 1.27	 1.0	Image
157.3007756	-81.6872153	017.8479167	-20.1808611	C0104M20	  95.80	 467.29	011123-201051 	01 11 23.50	-20 10 51.1	 0.03	 0.6	   257.0	    9.4	 	 39.0	 	 14.7	 66.4	 1.4	 3.0	 0.4	P*	 156	  9.82	 25.9	 0.77	 1.1	Image
186.0895954	-84.9155273	017.8545417	-24.7446389	C0120M24	 979.52	 330.72	011125-244440 	01 11 25.09	-24 44 40.7	 0.04	 0.6	   101.2	    3.5	 	 36.2	<	 20.1	 -3.9	 1.6	    	 1.1	  	    	  8.47	 38.0	 0.73	 1.3	Image
197.1089813	-85.3029740	017.8779167	-25.7586389	C0104M24	 106.16	  88.28	011130-254531 	01 11 30.70	-25 45 31.1	 0.03	 0.6	   103.3	    3.1	<	 18.4	<	 14.1	     	    	    	    	  	    	  1.89	 55.0	 0.43	 4.5	Image
141.5680834	-74.4844434	017.8795417	-12.3438333	C0104M12	  71.42	 428.97	011131-122037 	01 11 31.09	-12 20 37.8	 0.03	 0.6	   317.4	   11.2	 	 15.0	<	 16.4	 -2.6	 2.9	    	 1.8	  	    	  6.25	 80.1	 0.44	 1.3	Image
141.2378002	-74.1205858	017.8993750	-11.9696667	C0104M12	  66.15	 518.74	011135-115810 	01 11 35.85	-11 58 10.8	 0.03	 0.6	   108.6	    3.9	 	 19.3	<	 18.4	-77.9	 2.4	    	 4.0	  	    	  0.81	 34.9	 0.48	10.7	Image
